Date,Service_Type,Resource_ID,Region,Usage_Quantity,Cost,Usage_Type,Account,Owner,Resource_State
2023-10-26 15:00:00,DynamoDB,vol-12345678,us-west-2,76.83,233.03,Spot,Dept_D,User_3,Terminated
2023-10-26 17:00:00,VPC,i-87654321,us-east-1,13.48,2216.33,On-Demand,Dept_C,User_2,Terminated
2023-10-27 02:00:00,Lambda,vol-12345678,us-west-2,31.52,854.82,Spot,Dept_D,User_3,Running
2023-10-27 06:00:00,EC2,vol-12345678,eu-central-1,23.75,1937.37,Spot,Dept_C,User_4,Stopped
2023-10-27 08:00:00,Lambda,i-12345678,eu-central-1,22.61,3522.27,Reserved,Dept_A,User_1,Running
2023-10-27 09:00:00,VPC,vol-12345678,eu-central-1,68.83,3225.2,Reserved,Dept_C,User_3,Running
2023-10-27 10:00:00,EC2,i-12345678,us-east-1,34.97,2980.83,Reserved,Dept_C,User_5,Running
2023-10-27 14:00:00,VPC,vol-12345678,ap-southeast-1,16.27,3183.61,Reserved,Dept_A,User_4,Terminated
2023-10-27 15:00:00,DynamoDB,i-12345678,us-east-1,6.36,795.29,On-Demand,Dept_B,User_5,Stopped
2023-10-27 17:00:00,Lambda,bucket-12345,eu-central-1,73.52,1652.11,Spot,Dept_A,User_2,Running
2023-10-27 21:00:00,Lambda,i-12345678,us-west-2,29.51,2948.98,Spot,Dept_C,User_1,Stopped
2023-10-28 02:00:00,VPC,i-87654321,us-east-1,52.31,3416.92,On-Demand,Dept_D,User_4,Running
2023-10-28 03:00:00,S3,bucket-12345,us-east-1,67.34,1307.7,Reserved,Dept_B,User_3,Running
2023-10-28 04:00:00,S3,i-12345678,us-west-2,7.63,540.0,Reserved,Dept_D,User_1,Running
2023-10-28 05:00:00,EC2,i-87654321,us-west-2,57.87,1643.61,On-Demand,Dept_B,User_4,Stopped
2023-10-28 06:00:00,VPC,vol-12345678,us-west-2,24.7,1272.79,Spot,Dept_C,User_5,Stopped
2023-10-28 07:00:00,VPC,bucket-12345,eu-central-1,67.36,147.35,On-Demand,Dept_C,User_4,Terminated
2023-10-28 08:00:00,EC2,i-87654321,eu-central-1,81.04,2053.08,On-Demand,Dept_C,User_2,Running
2023-10-28 09:00:00,VPC,i-87654321,eu-central-1,80.72,135.63,Spot,Dept_C,User_1,Running
2023-10-28 10:00:00,VPC,i-87654321,us-west-2,37.05,2.45,Reserved,Dept_B,User_4,Running
2023-10-28 11:00:00,Lambda,vol-12345678,us-east-1,56.77,3962.47,On-Demand,Dept_B,User_3,Terminated
2023-10-28 12:00:00,Lambda,vol-12345678,us-west-2,79.39,1575.2,On-Demand,Dept_A,User_2,Terminated
2023-10-28 16:00:00,Lambda,i-12345678,us-east-1,37.3,3646.04,Reserved,Dept_A,User_3,Running
2023-10-28 17:00:00,S3,vol-12345678,us-west-2,45.6,1846.17,On-Demand,Dept_D,User_5,Running
2023-10-28 19:00:00,EC2,i-12345678,ap-southeast-1,6.88,689.46,Spot,Dept_D,User_2,Stopped
2023-10-28 20:00:00,RDS,i-12345678,us-east-1,38.63,3812.21,On-Demand,Dept_C,User_5,Stopped
2023-10-28 21:00:00,DynamoDB,i-12345678,us-west-2,29.64,2265.46,Reserved,Dept_C,User_4,Running
2023-10-28 23:00:00,VPC,i-87654321,eu-central-1,19.68,4598.17,Spot,Dept_D,User_5,Terminated
2023-10-29 00:00:00,DynamoDB,bucket-12345,us-east-1,39.65,1950.79,On-Demand,Dept_A,User_2,Terminated
2023-10-29 03:00:00,EC2,vol-12345678,us-west-2,44.92,4166.96,Spot,Dept_B,User_4,Running
2023-10-29 04:00:00,Lambda,i-12345678,us-west-2,4.04,3189.95,On-Demand,Dept_B,User_5,Terminated
2023-10-29 05:00:00,DynamoDB,i-12345678,us-west-2,27.58,4443.17,Spot,Dept_A,User_5,Stopped
2023-10-29 07:00:00,RDS,i-87654321,ap-southeast-1,35.88,4675.6,Spot,Dept_D,User_4,Stopped
2023-10-29 08:00:00,Lambda,bucket-12345,us-west-2,25.99,1745.36,Reserved,Dept_C,User_1,Running
2023-10-29 09:00:00,DynamoDB,i-87654321,eu-central-1,68.85,1986.16,Reserved,Dept_A,User_1,Terminated
2023-10-29 11:00:00,S3,bucket-12345,us-west-2,37.58,4184.23,On-Demand,Dept_C,User_3,Terminated
2023-10-29 12:00:00,RDS,vol-12345678,ap-southeast-1,72.56,609.56,Reserved,Dept_B,User_2,Stopped
2023-10-29 13:00:00,EC2,i-87654321,eu-central-1,48.14,1775.74,Spot,Dept_D,User_4,Stopped
2023-10-29 17:00:00,EC2,i-12345678,us-west-2,98.92,1245.31,On-Demand,Dept_D,User_1,Stopped
2023-10-29 18:00:00,EC2,i-12345678,us-west-2,90.02,3683.78,On-Demand,Dept_B,User_3,Running
2023-10-29 23:00:00,S3,bucket-12345,ap-southeast-1,69.14,1261.97,On-Demand,Dept_D,User_5,Running
2023-10-30 00:00:00,VPC,i-12345678,us-west-2,67.48,4916.22,Spot,Dept_B,User_3,Running
2023-10-30 01:00:00,DynamoDB,i-87654321,eu-central-1,0.45,1938.05,Reserved,Dept_B,User_2,Stopped
2023-10-30 04:00:00,VPC,i-87654321,us-east-1,32.48,2111.77,Spot,Dept_C,User_2,Terminated
2023-10-30 05:00:00,Lambda,bucket-12345,us-west-2,97.88,2679.82,Reserved,Dept_B,User_3,Terminated
2023-10-30 06:00:00,S3,bucket-12345,us-east-1,8.64,1199.29,On-Demand,Dept_D,User_5,Stopped
2023-10-30 07:00:00,S3,i-87654321,us-west-2,72.28,2329.38,Reserved,Dept_C,User_5,Running
2023-10-30 10:00:00,EC2,vol-12345678,us-east-1,50.19,3349.62,On-Demand,Dept_C,User_3,Running
2023-10-30 11:00:00,DynamoDB,i-12345678,eu-central-1,16.21,3070.22,Reserved,Dept_A,User_2,Stopped
2023-10-30 16:00:00,RDS,i-12345678,us-west-2,33.05,4929.02,On-Demand,Dept_A,User_1,Running
2023-10-30 17:00:00,EC2,i-12345678,us-east-1,2.51,4001.44,Spot,Dept_A,User_1,Running
2023-10-30 18:00:00,VPC,bucket-12345,us-west-2,49.94,4620.64,Spot,Dept_A,User_4,Stopped
2023-10-30 20:00:00,S3,i-87654321,us-east-1,5.42,2869.5,Spot,Dept_C,User_2,Terminated
2023-10-30 22:00:00,Lambda,bucket-12345,ap-southeast-1,83.23,2847.81,Spot,Dept_B,User_3,Terminated
2023-10-30 23:00:00,S3,i-87654321,eu-central-1,46.31,3587.98,On-Demand,Dept_B,User_5,Stopped
2023-10-31 00:00:00,VPC,i-87654321,us-east-1,43.52,1970.2,Reserved,Dept_A,User_3,Stopped
2023-10-31 01:00:00,DynamoDB,i-87654321,us-east-1,69.91,3386.21,Spot,Dept_A,User_3,Terminated
2023-10-31 02:00:00,EC2,vol-12345678,ap-southeast-1,71.52,3942.29,Spot,Dept_B,User_4,Stopped
2023-10-31 03:00:00,S3,vol-12345678,us-east-1,76.22,1445.72,Spot,Dept_A,User_4,Stopped
2023-10-31 05:00:00,RDS,i-87654321,us-west-2,23.3,2590.48,Reserved,Dept_B,User_2,Terminated
2023-10-31 06:00:00,Lambda,vol-12345678,us-west-2,6.73,3663.95,Reserved,Dept_C,User_3,Stopped
2023-10-31 07:00:00,S3,i-12345678,ap-southeast-1,38.09,3644.76,Spot,Dept_B,User_4,Stopped
2023-10-31 08:00:00,EC2,vol-12345678,us-east-1,85.52,2826.43,Reserved,Dept_B,User_2,Terminated
2023-10-31 11:00:00,Lambda,i-87654321,eu-central-1,70.14,436.88,Reserved,Dept_C,User_1,Stopped
2023-10-31 12:00:00,EC2,i-12345678,eu-central-1,48.19,4907.19,Spot,Dept_D,User_4,Running
2023-10-31 14:00:00,DynamoDB,vol-12345678,ap-southeast-1,32.7,1377.49,Spot,Dept_C,User_5,Running
2023-10-31 15:00:00,S3,bucket-12345,us-east-1,7.26,4772.22,On-Demand,Dept_A,User_5,Running
2023-10-31 16:00:00,S3,i-12345678,ap-southeast-1,29.33,933.11,Spot,Dept_D,User_3,Running
2023-10-31 17:00:00,EC2,bucket-12345,us-west-2,4.53,850.88,Spot,Dept_C,User_1,Running
2023-10-31 23:00:00,Lambda,bucket-12345,us-east-1,15.69,1401.96,Reserved,Dept_C,User_2,Terminated
2023-11-01 00:00:00,DynamoDB,vol-12345678,ap-southeast-1,0.87,3475.46,Spot,Dept_C,User_2,Terminated
2023-11-01 02:00:00,EC2,vol-12345678,ap-southeast-1,75.17,1310.96,Spot,Dept_B,User_3,Running
2023-11-01 04:00:00,EC2,i-87654321,us-east-1,43.17,4860.97,Reserved,Dept_B,User_5,Terminated
2023-11-01 06:00:00,S3,i-87654321,us-east-1,44.65,574.22,Spot,Dept_C,User_1,Running
2023-11-01 07:00:00,S3,i-87654321,us-east-1,42.83,994.47,On-Demand,Dept_B,User_5,Terminated
2023-11-01 08:00:00,Lambda,i-12345678,ap-southeast-1,62.63,2036.78,Reserved,Dept_A,User_3,Stopped
2023-11-01 10:00:00,EC2,i-12345678,ap-southeast-1,78.52,909.39,Reserved,Dept_C,User_2,Stopped
2023-11-01 11:00:00,DynamoDB,i-87654321,us-east-1,65.0,1389.0,Spot,Dept_A,User_4,Running
2023-11-01 12:00:00,VPC,vol-12345678,ap-southeast-1,43.83,3918.64,Reserved,Dept_D,User_4,Running
2023-11-01 16:00:00,S3,i-12345678,us-west-2,44.71,2196.92,Reserved,Dept_D,User_1,Terminated
2023-11-01 17:00:00,S3,i-87654321,us-west-2,81.82,301.06,Reserved,Dept_C,User_3,Terminated
2023-11-01 18:00:00,VPC,bucket-12345,ap-southeast-1,44.11,869.94,On-Demand,Dept_B,User_2,Running
2023-11-01 20:00:00,DynamoDB,i-87654321,us-east-1,29.23,2402.18,On-Demand,Dept_C,User_1,Running
2023-11-01 23:00:00,EC2,i-12345678,eu-central-1,55.3,3942.7,Spot,Dept_B,User_4,Terminated
2023-11-02 00:00:00,EC2,bucket-12345,us-west-2,88.08,793.35,On-Demand,Dept_C,User_5,Terminated
2023-11-02 01:00:00,S3,i-12345678,eu-central-1,92.06,865.65,Reserved,Dept_C,User_3,Terminated
2023-11-02 02:00:00,Lambda,i-12345678,us-west-2,82.44,607.46,On-Demand,Dept_C,User_2,Stopped
2023-11-02 03:00:00,S3,bucket-12345,us-east-1,6.63,4684.18,Spot,Dept_C,User_4,Terminated
2023-11-02 06:00:00,EC2,bucket-12345,ap-southeast-1,21.43,1103.62,On-Demand,Dept_B,User_4,Terminated
2023-11-02 07:00:00,VPC,i-87654321,eu-central-1,90.9,3628.09,On-Demand,Dept_C,User_4,Running
2023-11-02 08:00:00,Lambda,bucket-12345,us-east-1,89.02,145.44,On-Demand,Dept_C,User_3,Terminated
2023-11-02 09:00:00,RDS,bucket-12345,us-east-1,46.58,3628.41,On-Demand,Dept_A,User_5,Terminated
2023-11-02 10:00:00,EC2,i-12345678,us-west-2,13.54,4557.37,On-Demand,Dept_B,User_4,Running
2023-11-02 11:00:00,VPC,vol-12345678,ap-southeast-1,1.44,282.38,Reserved,Dept_D,User_4,Running
2023-11-02 12:00:00,Lambda,i-12345678,eu-central-1,43.9,932.51,Reserved,Dept_B,User_5,Terminated
2023-11-02 13:00:00,S3,vol-12345678,us-east-1,4.09,12.39,On-Demand,Dept_B,User_1,Stopped
2023-11-02 14:00:00,S3,i-12345678,ap-southeast-1,60.99,545.6,On-Demand,Dept_B,User_3,Stopped
2023-11-02 16:00:00,RDS,i-12345678,us-east-1,89.9,224.57,Spot,Dept_D,User_2,Running
2023-11-02 19:00:00,EC2,i-87654321,us-east-1,85.97,4533.19,On-Demand,Dept_C,User_2,Stopped
2023-11-02 21:00:00,VPC,i-12345678,eu-central-1,6.07,713.16,Reserved,Dept_D,User_4,Stopped
2023-11-02 22:00:00,S3,i-87654321,eu-central-1,11.17,1446.82,Reserved,Dept_A,User_2,Terminated
2023-11-03 01:00:00,S3,vol-12345678,us-west-2,87.6,1159.1,Reserved,Dept_A,User_4,Terminated
2023-11-03 02:00:00,EC2,i-87654321,ap-southeast-1,11.97,4978.89,Reserved,Dept_A,User_1,Stopped
2023-11-03 03:00:00,DynamoDB,i-87654321,eu-central-1,76.07,28.17,Spot,Dept_A,User_2,Stopped
2023-11-03 04:00:00,Lambda,i-12345678,us-west-2,65.54,761.34,On-Demand,Dept_A,User_5,Terminated
2023-11-03 05:00:00,DynamoDB,bucket-12345,us-east-1,23.31,4218.51,On-Demand,Dept_C,User_1,Running
2023-11-03 10:00:00,EC2,i-87654321,eu-central-1,33.38,4965.56,Spot,Dept_B,User_5,Stopped
2023-11-03 11:00:00,EC2,i-87654321,us-west-2,53.64,2953.38,On-Demand,Dept_A,User_5,Stopped
2023-11-03 13:00:00,EC2,i-87654321,us-east-1,70.94,919.3,Spot,Dept_B,User_5,Terminated
2023-11-03 15:00:00,EC2,bucket-12345,us-east-1,78.51,3578.43,On-Demand,Dept_D,User_2,Stopped
2023-11-03 17:00:00,VPC,i-87654321,us-east-1,68.81,2873.85,Spot,Dept_A,User_1,Running
2023-11-03 18:00:00,EC2,vol-12345678,us-west-2,31.97,4931.36,Spot,Dept_C,User_3,Terminated
2023-11-03 20:00:00,EC2,bucket-12345,us-west-2,80.14,864.93,On-Demand,Dept_C,User_5,Terminated
2023-11-03 21:00:00,EC2,vol-12345678,us-west-2,9.01,4295.38,Spot,Dept_A,User_5,Stopped
2023-11-03 22:00:00,DynamoDB,i-12345678,us-east-1,22.92,1454.46,Reserved,Dept_A,User_2,Terminated
2023-11-03 23:00:00,S3,i-87654321,eu-central-1,20.45,1662.97,Spot,Dept_D,User_3,Stopped
2023-11-04 00:00:00,VPC,i-87654321,ap-southeast-1,42.04,2743.57,Spot,Dept_C,User_1,Terminated
2023-11-04 01:00:00,S3,i-87654321,us-east-1,32.3,1906.68,Reserved,Dept_C,User_2,Terminated
2023-11-04 02:00:00,Lambda,bucket-12345,ap-southeast-1,72.07,1438.56,Spot,Dept_D,User_1,Stopped
2023-11-04 03:00:00,DynamoDB,bucket-12345,eu-central-1,69.97,4585.92,Reserved,Dept_D,User_3,Terminated
2023-11-04 05:00:00,S3,i-87654321,ap-southeast-1,43.75,2021.75,Spot,Dept_B,User_2,Stopped
2023-11-04 06:00:00,DynamoDB,i-87654321,eu-central-1,20.87,15.33,Spot,Dept_A,User_2,Running
2023-11-04 09:00:00,EC2,i-87654321,us-west-2,13.37,3865.06,Spot,Dept_C,User_2,Stopped
2023-11-04 12:00:00,RDS,i-12345678,ap-southeast-1,74.76,3641.06,Reserved,Dept_D,User_4,Stopped
2023-11-04 14:00:00,DynamoDB,bucket-12345,us-west-2,25.85,1569.93,On-Demand,Dept_D,User_5,Stopped
2023-11-04 15:00:00,S3,bucket-12345,us-west-2,16.33,3336.78,On-Demand,Dept_A,User_1,Running
2023-11-04 16:00:00,EC2,i-12345678,us-east-1,95.65,938.91,On-Demand,Dept_D,User_2,Running
2023-11-04 17:00:00,EC2,i-87654321,ap-southeast-1,70.56,4758.95,Spot,Dept_B,User_4,Running
2023-11-04 21:00:00,RDS,i-87654321,ap-southeast-1,19.1,1872.17,On-Demand,Dept_D,User_4,Terminated
2023-11-04 22:00:00,S3,bucket-12345,us-west-2,99.71,781.62,Spot,Dept_C,User_3,Terminated
2023-11-04 23:00:00,Lambda,i-87654321,eu-central-1,28.3,829.93,Reserved,Dept_A,User_2,Stopped
2023-11-05 01:00:00,Lambda,i-87654321,us-west-2,69.13,3627.19,On-Demand,Dept_A,User_2,Stopped
2023-11-05 02:00:00,RDS,bucket-12345,eu-central-1,61.0,2250.51,Spot,Dept_A,User_4,Running
2023-11-05 05:00:00,Lambda,vol-12345678,us-west-2,42.94,3352.48,On-Demand,Dept_B,User_4,Stopped
2023-11-05 06:00:00,RDS,bucket-12345,us-west-2,67.69,4784.6,On-Demand,Dept_A,User_3,Stopped
2023-11-05 07:00:00,DynamoDB,vol-12345678,us-east-1,81.8,534.66,Reserved,Dept_C,User_3,Stopped
2023-11-05 10:00:00,RDS,i-12345678,ap-southeast-1,21.09,3960.63,Reserved,Dept_C,User_4,Stopped
2023-11-05 12:00:00,EC2,i-12345678,us-west-2,84.82,3560.45,On-Demand,Dept_B,User_2,Stopped
2023-11-05 13:00:00,S3,vol-12345678,us-west-2,38.11,4631.45,Reserved,Dept_B,User_4,Running
2023-11-05 15:00:00,VPC,i-87654321,us-east-1,80.61,4603.53,Spot,Dept_D,User_5,Running
2023-11-05 16:00:00,RDS,i-87654321,ap-southeast-1,3.29,1175.5,Spot,Dept_C,User_1,Stopped
2023-11-05 17:00:00,EC2,i-87654321,eu-central-1,59.44,4890.68,Reserved,Dept_C,User_4,Stopped
2023-11-05 19:00:00,DynamoDB,i-87654321,us-west-2,41.07,538.31,Reserved,Dept_A,User_2,Stopped
2023-11-05 20:00:00,Lambda,i-87654321,us-east-1,27.0,2067.99,Reserved,Dept_B,User_1,Stopped
2023-11-05 21:00:00,S3,bucket-12345,us-west-2,49.22,4635.18,On-Demand,Dept_C,User_2,Running
2023-11-05 22:00:00,EC2,vol-12345678,eu-central-1,71.78,391.04,On-Demand,Dept_C,User_2,Running
2023-11-05 23:00:00,S3,i-87654321,ap-southeast-1,51.71,2269.09,Spot,Dept_B,User_1,Terminated
2023-11-06 00:00:00,Lambda,i-87654321,eu-central-1,0.86,3618.11,Reserved,Dept_C,User_5,Running
2023-11-06 02:00:00,RDS,vol-12345678,ap-southeast-1,72.16,3764.28,Reserved,Dept_D,User_3,Running
2023-11-06 04:00:00,RDS,vol-12345678,eu-central-1,78.5,1247.23,Reserved,Dept_D,User_1,Stopped
2023-11-06 06:00:00,Lambda,i-12345678,us-east-1,58.19,2721.88,Spot,Dept_B,User_1,Stopped
2023-11-06 07:00:00,Lambda,i-12345678,ap-southeast-1,90.15,4369.76,Reserved,Dept_B,User_2,Stopped
2023-11-06 08:00:00,EC2,i-87654321,eu-central-1,2.23,3380.18,Spot,Dept_B,User_1,Running
2023-11-06 09:00:00,S3,i-87654321,us-west-2,15.59,2109.61,Spot,Dept_D,User_3,Running
2023-11-06 10:00:00,Lambda,i-87654321,us-east-1,62.48,3250.87,On-Demand,Dept_C,User_4,Terminated
2023-11-06 13:00:00,DynamoDB,i-87654321,us-west-2,98.41,3521.46,Spot,Dept_B,User_4,Stopped
2023-11-06 14:00:00,VPC,bucket-12345,us-east-1,87.89,2719.59,On-Demand,Dept_C,User_4,Terminated
2023-11-06 16:00:00,VPC,bucket-12345,eu-central-1,89.41,4457.47,Spot,Dept_C,User_2,Terminated
2023-11-06 18:00:00,DynamoDB,i-12345678,ap-southeast-1,45.52,386.37,Spot,Dept_A,User_4,Terminated
2023-11-06 19:00:00,VPC,bucket-12345,us-east-1,42.92,3497.86,On-Demand,Dept_D,User_1,Terminated
2023-11-06 20:00:00,VPC,vol-12345678,eu-central-1,33.71,2693.98,Reserved,Dept_C,User_5,Stopped
2023-11-06 21:00:00,EC2,i-12345678,us-west-2,0.12,518.67,Reserved,Dept_D,User_1,Stopped
2023-11-06 22:00:00,EC2,i-87654321,ap-southeast-1,89.11,2825.02,Reserved,Dept_D,User_3,Stopped
2023-11-06 23:00:00,EC2,i-12345678,ap-southeast-1,77.79,962.93,On-Demand,Dept_A,User_4,Stopped
2023-11-07 00:00:00,S3,vol-12345678,us-west-2,65.32,3540.87,Reserved,Dept_D,User_2,Stopped
2023-11-07 02:00:00,S3,bucket-12345,us-east-1,37.88,752.14,Reserved,Dept_C,User_2,Terminated
2023-11-07 03:00:00,DynamoDB,vol-12345678,eu-central-1,92.44,410.32,On-Demand,Dept_A,User_2,Stopped
2023-11-07 04:00:00,RDS,vol-12345678,ap-southeast-1,61.73,2454.25,On-Demand,Dept_B,User_2,Stopped
2023-11-07 05:00:00,VPC,vol-12345678,us-east-1,60.38,998.57,Reserved,Dept_B,User_5,Stopped
2023-11-07 06:00:00,RDS,vol-12345678,us-east-1,91.32,4275.71,Spot,Dept_A,User_1,Stopped
2023-11-07 07:00:00,EC2,i-87654321,us-west-2,56.03,15.5,On-Demand,Dept_D,User_3,Running
2023-11-07 11:00:00,S3,i-87654321,eu-central-1,68.59,1023.45,On-Demand,Dept_C,User_5,Terminated
2023-11-07 13:00:00,EC2,bucket-12345,ap-southeast-1,55.95,3124.98,On-Demand,Dept_D,User_3,Stopped
2023-11-07 14:00:00,S3,i-87654321,eu-central-1,27.99,3533.78,Reserved,Dept_D,User_4,Terminated
2023-11-07 15:00:00,EC2,i-12345678,us-east-1,16.7,1863.24,On-Demand,Dept_C,User_5,Running
2023-11-07 17:00:00,RDS,bucket-12345,ap-southeast-1,21.82,2035.11,Reserved,Dept_A,User_3,Running
2023-11-07 18:00:00,Lambda,i-87654321,ap-southeast-1,89.86,1169.32,Reserved,Dept_C,User_5,Running
2023-11-07 20:00:00,RDS,i-87654321,eu-central-1,59.78,2534.02,On-Demand,Dept_A,User_2,Stopped
2023-11-07 21:00:00,DynamoDB,i-12345678,ap-southeast-1,26.42,3511.86,Reserved,Dept_A,User_5,Running
2023-11-08 00:00:00,S3,vol-12345678,us-west-2,91.6,3399.66,Reserved,Dept_C,User_2,Stopped
2023-11-08 02:00:00,RDS,bucket-12345,us-east-1,82.14,1103.91,On-Demand,Dept_B,User_2,Terminated
2023-11-08 04:00:00,EC2,i-12345678,us-east-1,4.91,3880.11,Spot,Dept_A,User_2,Running
2023-11-08 06:00:00,S3,i-12345678,us-west-2,54.23,3844.27,On-Demand,Dept_B,User_5,Stopped
2023-11-08 07:00:00,RDS,bucket-12345,ap-southeast-1,50.42,787.0,On-Demand,Dept_A,User_1,Terminated
2023-11-08 08:00:00,EC2,bucket-12345,ap-southeast-1,27.29,1127.4,Reserved,Dept_D,User_3,Stopped
2023-11-08 09:00:00,DynamoDB,bucket-12345,us-east-1,7.32,3807.07,Spot,Dept_D,User_4,Running
2023-11-08 10:00:00,VPC,vol-12345678,us-east-1,48.34,2635.18,Spot,Dept_A,User_1,Terminated
2023-11-08 11:00:00,VPC,i-12345678,us-east-1,86.74,1477.39,Spot,Dept_C,User_3,Stopped
2023-11-08 12:00:00,S3,vol-12345678,us-east-1,12.09,2359.18,Reserved,Dept_B,User_3,Running
2023-11-08 13:00:00,RDS,i-12345678,ap-southeast-1,92.92,4574.48,On-Demand,Dept_D,User_4,Running
2023-11-08 14:00:00,S3,i-12345678,us-east-1,27.55,3778.12,Reserved,Dept_C,User_2,Stopped
2023-11-08 16:00:00,RDS,i-12345678,ap-southeast-1,6.74,4902.78,On-Demand,Dept_A,User_1,Stopped
2023-11-08 20:00:00,EC2,i-87654321,ap-southeast-1,96.66,2770.07,Reserved,Dept_D,User_4,Stopped
2023-11-08 21:00:00,DynamoDB,i-87654321,us-east-1,73.04,1750.1,Spot,Dept_D,User_3,Terminated
2023-11-09 00:00:00,RDS,i-12345678,us-west-2,92.94,1203.63,Spot,Dept_B,User_3,Stopped
2023-11-09 02:00:00,RDS,bucket-12345,us-east-1,85.24,2677.22,Spot,Dept_B,User_2,Stopped
2023-11-09 03:00:00,RDS,bucket-12345,us-east-1,1.36,1960.14,Spot,Dept_A,User_2,Terminated
2023-11-09 06:00:00,Lambda,bucket-12345,eu-central-1,42.84,3176.6,Spot,Dept_B,User_3,Stopped
2023-11-09 09:00:00,RDS,bucket-12345,us-east-1,52.58,1503.91,Reserved,Dept_D,User_4,Terminated
2023-11-09 10:00:00,VPC,i-12345678,us-west-2,85.44,2466.72,Spot,Dept_B,User_4,Running
2023-11-09 12:00:00,S3,vol-12345678,us-west-2,72.55,3072.57,On-Demand,Dept_B,User_2,Terminated
2023-11-09 13:00:00,RDS,vol-12345678,us-west-2,22.96,737.77,Spot,Dept_A,User_2,Terminated
2023-11-09 14:00:00,DynamoDB,i-12345678,eu-central-1,15.67,614.96,Spot,Dept_A,User_1,Terminated
2023-11-09 16:00:00,VPC,vol-12345678,ap-southeast-1,49.36,4087.41,Spot,Dept_C,User_5,Running
2023-11-09 17:00:00,DynamoDB,vol-12345678,us-east-1,80.12,168.15,On-Demand,Dept_B,User_2,Terminated
2023-11-09 19:00:00,VPC,vol-12345678,eu-central-1,56.53,283.01,Spot,Dept_B,User_2,Stopped
2023-11-09 20:00:00,S3,bucket-12345,eu-central-1,80.5,2959.49,Reserved,Dept_A,User_2,Running
2023-11-09 21:00:00,RDS,i-87654321,us-west-2,23.95,3867.91,On-Demand,Dept_D,User_2,Running
2023-11-09 23:00:00,Lambda,i-87654321,ap-southeast-1,95.31,980.14,Reserved,Dept_C,User_5,Stopped
2023-11-10 01:00:00,VPC,vol-12345678,eu-central-1,6.01,3498.22,On-Demand,Dept_C,User_5,Terminated
2023-11-10 03:00:00,Lambda,vol-12345678,eu-central-1,77.7,2509.1,On-Demand,Dept_C,User_4,Terminated
2023-11-10 04:00:00,Lambda,vol-12345678,eu-central-1,19.01,672.76,Reserved,Dept_C,User_2,Running
2023-11-10 06:00:00,RDS,i-12345678,us-west-2,44.18,3123.83,Spot,Dept_D,User_3,Terminated
2023-11-10 07:00:00,Lambda,i-12345678,us-east-1,83.64,359.56,On-Demand,Dept_D,User_3,Stopped
2023-11-10 10:00:00,DynamoDB,bucket-12345,us-west-2,25.18,968.14,Reserved,Dept_A,User_3,Terminated
2023-11-10 11:00:00,Lambda,bucket-12345,ap-southeast-1,23.0,3797.28,Reserved,Dept_A,User_5,Terminated
2023-11-10 12:00:00,DynamoDB,bucket-12345,ap-southeast-1,3.25,1567.68,Reserved,Dept_B,User_2,Running
2023-11-10 13:00:00,Lambda,bucket-12345,eu-central-1,41.1,3383.78,On-Demand,Dept_D,User_3,Running
2023-11-10 15:00:00,S3,i-87654321,eu-central-1,96.45,4311.78,Reserved,Dept_D,User_5,Running
2023-11-10 16:00:00,DynamoDB,bucket-12345,eu-central-1,83.1,1735.87,On-Demand,Dept_B,User_1,Running
2023-11-10 17:00:00,DynamoDB,i-87654321,ap-southeast-1,16.76,4244.23,Reserved,Dept_C,User_1,Stopped
2023-11-10 18:00:00,DynamoDB,vol-12345678,us-west-2,79.87,3830.83,On-Demand,Dept_B,User_5,Terminated
2023-11-10 21:00:00,DynamoDB,vol-12345678,us-west-2,83.72,3898.39,Reserved,Dept_A,User_4,Running
2023-11-10 23:00:00,EC2,vol-12345678,us-west-2,8.9,4746.99,Reserved,Dept_B,User_1,Terminated
2023-11-11 00:00:00,S3,vol-12345678,us-west-2,81.41,4714.77,Spot,Dept_B,User_4,Running
2023-11-11 02:00:00,DynamoDB,vol-12345678,us-east-1,11.96,2503.15,Spot,Dept_A,User_1,Stopped
2023-11-11 03:00:00,EC2,bucket-12345,us-west-2,28.4,975.24,On-Demand,Dept_B,User_5,Running
2023-11-11 04:00:00,Lambda,i-87654321,us-west-2,73.39,4412.02,Reserved,Dept_B,User_2,Stopped
2023-11-11 07:00:00,DynamoDB,i-12345678,ap-southeast-1,16.08,1596.44,Reserved,Dept_C,User_2,Terminated
2023-11-11 09:00:00,VPC,i-87654321,us-west-2,70.23,591.02,Reserved,Dept_A,User_3,Running
2023-11-11 11:00:00,S3,bucket-12345,ap-southeast-1,14.58,2282.44,Reserved,Dept_A,User_4,Running
2023-11-11 12:00:00,RDS,vol-12345678,ap-southeast-1,84.46,237.97,Reserved,Dept_C,User_5,Terminated
2023-11-11 13:00:00,VPC,vol-12345678,ap-southeast-1,64.56,3644.47,On-Demand,Dept_B,User_4,Terminated
2023-11-11 15:00:00,VPC,i-87654321,ap-southeast-1,93.3,1185.4,On-Demand,Dept_C,User_2,Running
2023-11-11 16:00:00,S3,bucket-12345,us-west-2,80.59,3998.74,On-Demand,Dept_B,User_3,Terminated
2023-11-11 17:00:00,EC2,i-12345678,ap-southeast-1,95.87,774.08,On-Demand,Dept_A,User_4,Running
